sessionId,askAnswerId,machineId,configId,audioUrl,question,answer,isInterrupt,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,isMentionedBrandsInKM,quickReplyLevel,quickReplyParentTitle,questionNumber,keyword,machineName
1787479212990,1787479212990-2,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,Dairy Queen,"Oh, you're looking for Dairy Queen!  We actually have two locations here at The Mall Lifestore Bangkapi.  There's one on the **M Floor** that's a fast-food restaurant known for its ice cream, Blizzards, and other frozen treats, as well as burgers and hot dogs.  And another one on the **G Floor** that's a take-home shop offering a variety of sweet treats, ice cream, and ice cream cakes.  Which one sounds good to you?",FALSE,en-US,,false,2026-08-23T17:31:00.895+07:00,2026-08-23T17:31:22.217+07:00,Promotions,Ice-cream,Dairy Queen,true,,,2,"Dairy Queen,ice cream,dessert,fast food,coffee,tea,beverage,promotion,The Mall Lifestore Bangkapi",TheMall-002-M8-BKP-03
1787479212990,1787479212990-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-23T17:29:35.263+07:00,2026-08-23T17:29:44.121+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
1787475311804,1787475311804-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-23T16:43:15.060+07:00,2026-08-23T16:43:24.483+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
1787475737112,1787475737112-2,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=3bb22776800e495d5ffb9b8507c22f41,ที่นี่มีร้านมากุโร่ไหม,ขออภัยค่ะคุณลูกค้า ฉันไม่พบร้านมากุโร่นะคะ แต่ถ้าคุณลูกค้ากำลังมองหาร้านอาหารญี่ปุ่น เรามีร้านอื่นๆ ให้เลือกมากมายเลยค่ะ เช่น- **OISHI EATERIUM** อยู่ที่ชั้น 3- **SUSHI SEKI** อยู่ที่ชั้น 3- **SHABUSHI** อยู่ที่ชั้น 3- **SHINKANZEN SUSHI** อยู่ที่ชั้น 3- **YAYOI Japanese Restaurant** อยู่ที่ชั้น 3- **IPPUDO** อยู่ที่ชั้น G Floor- **HACHIBAN RAMEN** อยู่ที่ชั้น 3- **FUJI RESTAURANT** อยู่ที่ชั้น 3คุณลูกค้าสนใจร้านไหนเป็นพิเศษไหมคะ,FALSE,th-TH,,true,2026-08-23T16:02:28.119+07:00,2026-08-23T16:03:00.409+07:00,Shop Specific,Restaurants,Maguro,false,,,2,"Maguro,restaurant,Japanese food",TheMall-005-M8-BKP-02
1787475737112,1787475737112-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=30bf3b07b4c92b4db104a1aa24dd2f2b,ที่นี่มีร้านมาคุย,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ มาคุย ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ,TRUE,th-TH,,,2026-08-23T16:02:20.796+07:00,2026-08-23T16:02:25.717+07:00,Shop Specific,,Makui,false,,,1,,TheMall-005-M8-BKP-02
1787475655929,1787475655929-2,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=cd7b90e7be19aca810bb546645933ac4,hello can you show me where is the cinema,"The cinema, Bangkapi Cineplex (Major), is on the **3rd floor** of The Mall Lifestore Bangkapi.",FALSE,en-US,,false,2026-08-23T16:01:14.320+07:00,2026-08-23T16:01:24.776+07:00,Attraction,"Cinema, Karaoke, Bowling",Bangkapi Cineplex,true,,,2,"cinema,Bangkapi Cineplex,Major Cineplex,movie theater,entertainment",TheMall-005-M8-BKP-02
1787475655929,1787475655929-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=308d68efc2568b6254030941e111d625,Can you show me where is the cinema?,"The cinema, Bangkapi Cineplex (Major), is on the **3rd floor** of The Mall Lifestore Bangkapi.",FALSE,en-US,,false,2026-08-23T16:00:59.789+07:00,2026-08-23T16:01:09.383+07:00,Attraction,"Cinema, Karaoke, Bowling",,,,,1,"cinema,movie theater,entertainment",TheMall-005-M8-BKP-02
1787474929701,1787474929701-3,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=77c1fe4fec84d2dd0e91903baa844d83,Where's the restaurant?,"We have several restaurants for you! 
On the Ground (G) Floor, you can find **Ket O Cha** and **Ongtong Khaosoi** in the Food Court, and **Minato** in the food hall. 
On the 1st Floor, there's **BEARHOUSE**. 
And on the 3rd Floor, you'll find **COCO ICHIBANYA**, **KOFUKU**, **FUJI RESTAURANT**, **KATEI SHABU**, and **KRUABANGNA**, plus a general Food Court.",TRUE,en-US,,,2026-08-23T15:49:26.255+07:00,2026-08-23T15:49:35.273+07:00,Facilities,Restaurants,,,,,3,,TheMall-002-M8-BKP-03
1787474929701,1787474929701-2,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,hdsnghgsheeggsehrhrsefgey7ygehefegefy,"I'm sorry, I couldn't find information about that.  If I misunderstood your question, please ask again.",FALSE,en-US,,true,2026-08-23T15:49:10.024+07:00,2026-08-23T15:49:17.509+07:00,TranscriptionError,,,,,,2,hdsnghgsheeggsehrhrsefgey7ygehefegefy,TheMall-002-M8-BKP-03
1787474929701,1787474929701-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=f35999fc7c52f960f4d11317a8cbd1ae,what do you do in school,"I'm here to help you with anything you need at The Mall Bangkapi! 
What can I assist you with today?",TRUE,en-US,,,2026-08-23T15:48:51.824+07:00,2026-08-23T15:48:56.536+07:00,Out of Scope,,,,,,1,,TheMall-002-M8-BKP-03
1787474695312,1787474695312-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=ad9576397bd5569d5faa3459411396e6,what are you doing in school,I'm here at The Mall Bangkapi to help you with anything you need! What can I assist you with today?,FALSE,en-US,,false,2026-08-23T15:44:58.590+07:00,2026-08-23T15:45:07.354+07:00,Out of Scope,,,,,,1,,TheMall-005-M8-BKP-02
1787471988823,1787471988823-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-23T15:01:03.582+07:00,2026-08-23T15:01:12.512+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
1787471851350,1787471851350-4,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,where is NOSE TEA,"Oh, you're looking for **NOSE TEA**! You can find it on Floor 1 at The Mall Lifestore Bangkapi. It's a lovely cafe and restaurant with dining options for you!",FALSE,en-US,,false,2026-08-23T14:59:22.455+07:00,2026-08-23T14:59:31.154+07:00,Shop Specific,"Coffee, Tea, and Casual Café",NOSE TEA,true,,,7,"NOSE TEA,cafe,restaurant,food and beverage",TheMall-002-M8-BKP-03
1787471851350,1787471851350-3,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,you are not  helpful,"Oh no, I'm so sorry to hear that! Please tell me what you're looking for, and I'll do my very best to help you find it.",FALSE,en-US,,true,2026-08-23T14:58:51.505+07:00,2026-08-23T14:58:59.670+07:00,Feedback,,,,,,5,,TheMall-002-M8-BKP-03
1787471851350,1787471851350-2,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,hello,Hi there! How can I help you today?,FALSE,en-US,,false,2026-08-23T14:57:57.947+07:00,2026-08-23T14:58:00.519+07:00,Misc,,,,,,3,,TheMall-002-M8-BKP-03
1787471851350,1787471851350-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",FALSE,en-US,,false,2026-08-23T14:57:34.414+07:00,2026-08-23T14:57:41.453+07:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-002-M8-BKP-03
1787471447213,1787471447213-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: promotion,"There are several great promotions available right now.
You can tap the cards below to see more details.",FALSE,en-US,,false,2026-08-23T14:51:45.176+07:00,2026-08-23T14:51:51.105+07:00,Quick Reply,,,,1,quick reply: promotion,1,,TheMall-002-M8-BKP-03
1787471426118,1787471426118-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=623332d1e1323e23d7d2dee70a8e3ced,Where is Watsons?,You can find **Watsons** on the **Ground (G) Floor** and also on the **1st Floor** at The Mall Lifestore Bangkapi.,FALSE,en-US,,false,2026-08-23T14:50:28.186+07:00,2026-08-23T14:50:40.801+07:00,Shop Specific,Drug Store & Personal Care,Watsons,true,,,1,"Watsons,health and beauty store,pharmacy",TheMall-002-M8-BKP-03
1787471361408,1787471361408-2,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=2606000b53c861e637002b414dba1d16,ไม่มีเสียง,ฉันคือ M-Agent ค่ะ ยินดีที่ได้ช่วยเหลือคุณ มีอะไรให้ช่วยไหมคะ?,FALSE,th-TH,,false,2026-08-23T14:49:34.086+07:00,2026-08-23T14:49:40.370+07:00,TranscriptionError,,,,,,2,,TheMall-002-M8-BKP-03
1787471361408,1787471361408-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ",FALSE,th-TH,,false,2026-08-23T14:49:24.496+07:00,2026-08-23T14:49:33.499+07:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-002-M8-BKP-03
1787470720018,1787470720018-4,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=bb18a22f8577988ad4b8915cc81eafc9,อ้าว แล้วร้าน Bean ล่ะ,ร้าน BEANS COFFEE ROASTER อยู่ที่ชั้น **2** ของ The Mall Lifestore Bangkapi ค่ะ,FALSE,th-TH,,false,2026-08-23T14:39:37.176+07:00,2026-08-23T14:39:49.533+07:00,Map and Navigation,"Coffee, Tea, and Casual Café",BEANS COFFEE ROASTER,false,,,4,"bean,coffee,cafe,beverage,food",TheMall-001-M8-BKP-01
1787470720018,1787470720018-3,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,UNO Coffee,"ขออภัยค่ะคุณลูกค้า ฉันไม่พบข้อมูลเกี่ยวกับร้าน UNO Coffee นะคะ
แต่ถ้าคุณลูกค้ากำลังมองหาร้านกาแฟ เรามีร้าน 1:2 (ONE TO TWO COFFEE) อยู่ที่ชั้น **G** ค่ะ
หรือจะเป็นร้าน PACAMARA COFFEE ROASTERS ก็อยู่ที่ชั้น **G** เหมือนกันค่ะ
นอกจากนี้ยังมีร้าน STARBUCKS ที่ชั้น **G** ด้วยนะคะ",TRUE,th-TH,,,2026-08-23T14:39:17.883+07:00,2026-08-23T14:39:35.368+07:00,Map and Navigation,Food Court,Olino Crepe & Tea,true,,,3,"O-Li-No Crepe,O-Li-No,floor,level,location",TheMall-001-M8-BKP-01
1787470720018,1787470720018-2,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=233b03b2700d90016f3bf8b90e9fd24e,อยู่ชั้นไหน,ร้าน O-Li-No Crepe จะอยู่ที่ชั้น **G** ของ The Mall Lifestore Bangkapi ค่ะ,FALSE,th-TH,,false,2026-08-23T14:38:55.203+07:00,2026-08-23T14:39:05.013+07:00,Map and Navigation,Food Court,Olino Crepe & Tea,true,,,2,"O-Li-No Crepe,O-Li-No,floor,level,location",TheMall-001-M8-BKP-01
1787470720018,1787470720018-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=d36af54dbd51f535a05af5d099300eb5,ร้านกาแฟ O-Li-No อยู่ชั้นไหน,ร้าน O-Li-No Crepe จะอยู่ที่ชั้น **G** ของ The Mall Lifestore Bangkapi ค่ะ,FALSE,th-TH,,false,2026-08-23T14:38:41.407+07:00,2026-08-23T14:38:52.677+07:00,Shop Specific,"Coffee, Tea, and Casual Café",Olino Crepe & Tea,true,,,1,"O-Li-No,Olino Crepe and Tea,cafe,coffee,beverage,floor",TheMall-001-M8-BKP-01
1787463523421,1787463523421-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,promotion,"There are several great promotions available right now.
You can tap the cards below to see more details.",TRUE,en-US,,,2026-08-23T14:02:02.133+07:00,2026-08-23T14:02:04.414+07:00,Promotions,,,,,,1,,TheMall-002-M8-BKP-03
1787467813487,1787467813487-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=22efac8bf44457046492f69e82b654e3,ที่นี่มีร้านอาหารอะไรบ้าง,"ที่นี่มีร้านอาหารหลายร้านเลยค่ะ เช่น **Ket O Cha** ที่ชั้น G มีก๋วยเตี๋ยวเนื้อและก๋วยเตี๋ยวหมูอร่อยๆ ค่ะ หรือจะเป็น **Ongtong Khaosoi** ที่ชั้น G เหมือนกัน มีข้าวซอยและอาหารเหนืออร่อยๆ ค่ะ นอกจากนี้ยังมี **COCO ICHIBANYA**, **KOFUKU**, **FUJI RESTAURANT**, **KATEI SHABU** และ **KRUABANGNA** ที่ชั้น 3 ค่ะ และยังมี **BEARHOUSE** ที่ชั้น 1 ด้วยนะคะ ส่วนร้าน **Minato** เป็นร้านอาหารญี่ปุ่นที่ชั้น G ค่ะ",FALSE,th-TH,,false,2026-08-23T13:50:16.186+07:00,2026-08-23T13:50:48.042+07:00,Facilities,Restaurants,,,,,1,"restaurant,food,dining",TheMall-005-M8-BKP-02
1787467706610,1787467706610-3,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,after,I'm here to help! What would you like to know?,FALSE,en-US,,false,2026-08-23T13:48:54.470+07:00,2026-08-23T13:48:57.202+07:00,TranscriptionError,,,,,,3,,TheMall-005-M8-BKP-02
1787467706610,1787467706610-2,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,after you,I'm here to help! What would you like to know?,FALSE,en-US,,false,2026-08-23T13:48:41.174+07:00,2026-08-23T13:48:44.987+07:00,Misc,,,,,,2,"directory,store,brand,mall,bangkapi",TheMall-005-M8-BKP-02
1787467706610,1787467706610-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",FALSE,en-US,,false,2026-08-23T13:48:28.893+07:00,2026-08-23T13:48:35.446+07:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-005-M8-BKP-02
1787467473738,1787467473738-5,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=9c3cccd3e3c31c9d7cdc9cdb27def483,Do you have McDonald's?,"Yes, we do! You can find **McDonald's** on the **G Floor** at The Mall Lifestore Bangkapi. Also, there's a special promotion for Bangkok Bank M Visa debit cardholders where you can redeem 9 M Points for privileges at McDonald's!",FALSE,en-US,,false,2026-08-23T13:47:53.613+07:00,2026-08-23T13:48:10.772+07:00,Shop Specific,Fast Foods,McDonald's,true,,,5,"McDonald's,fast food,restaurant,food,H&M,fashion,clothing store",TheMall-005-M8-BKP-02
1787467473738,1787467473738-4,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=b65f7b9a32db0f4be53b6bc34339f883,Do you have H&M?,"Yes, we do! 
You can find **H&M** on the **M Floor** and also on the **1st Floor** at The Mall Lifestore Bangkapi. 
Plus, there's an amazing promotion for M Card members where you can get an additional 15% discount when redeeming points equal to the purchase amount, and earn 2 M Points for every 25 THB spent! 
This promotion is valid until December 31, 2026.",TRUE,en-US,,,2026-08-23T13:47:42.066+07:00,2026-08-23T13:47:51.216+07:00,Shop Specific,Ready-to-wear,H&M,true,,,4,,TheMall-005-M8-BKP-02
1787467473738,1787467473738-3,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=0c52a4b30651f66ec47965a576465c44,Do you have H&M?,"Yes, we do! 
You can find H&M on the **M Floor** and also on the **1st Floor** at The Mall Lifestore Bangkapi. 
Plus, there's an amazing promotion for M Card members where you can get an additional 15% discount and earn 2 M Points for every 25 THB spent!",TRUE,en-US,,,2026-08-23T13:47:31.094+07:00,2026-08-23T13:47:39.896+07:00,Map and Navigation,,,,,,3,directory,TheMall-005-M8-BKP-02
1787467473738,1787467473738-2,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,1+1=,"I'm sorry, I couldn't find information about that. If I misunderstood your question, please ask again.",FALSE,en-US,,true,2026-08-23T13:47:18.694+07:00,2026-08-23T13:47:25.218+07:00,TranscriptionError,,,,,,2,directory,TheMall-005-M8-BKP-02
1787467473738,1787467473738-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",FALSE,en-US,,false,2026-08-23T13:46:46.093+07:00,2026-08-23T13:46:53.074+07:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-005-M8-BKP-02
1787467455043,1787467455043-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=3fd5fc8678f39ea5afe0dc2d400bc746,ที่นี่มี McDonald's ไหม,มีค่ะ McDonald's ตั้งอยู่ที่ชั้น **G** ของ The Mall Lifestore Bangkapi ค่ะ,FALSE,th-TH,,false,2026-08-23T13:44:17.875+07:00,2026-08-23T13:44:28.809+07:00,Shop Specific,Fast Foods,McDonald's,true,,,1,"McDonald's,fast food,restaurant,food",TheMall-005-M8-BKP-02
1787460713016,1787460713016-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-23T12:38:19.221+07:00,2026-08-23T12:38:28.203+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
1787461667588,1787461667588-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=a2c77db6dbc55a31d5776ffaa6174e1d,JOYDAY อยู่ตรงไหนคะ,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ JOYDAY ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ,TRUE,th-TH,,,2026-08-23T12:07:51.103+07:00,2026-08-23T12:08:00.496+07:00,Map and Navigation,,JOYDAY,false,,,1,,TheMall-005-M8-BKP-02
1787461642942,1787461642942-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=0b5079cd270e6999f3b1024c1825762a,ใจลี่เดย์อยู่ตรงไหนคะ,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ ใจลี่เดย์ ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ,TRUE,th-TH,,,2026-08-23T12:07:27.463+07:00,2026-08-23T12:07:32.362+07:00,Map and Navigation,,Jaily Day,false,,,1,,TheMall-005-M8-BKP-02
1787461605610,1787461605610-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=6c9e3cde94a345d35fc922221e5658a9,ไดอาน่าอยู่ตรงไหนคะ,"ขออภัยค่ะคุณลูกค้า
ฉันไม่พบข้อมูลเกี่ยวกับร้านไดอาน่าในระบบของเราเลยค่ะ
แต่ถ้าคุณกำลังมองหาร้านเสื้อผ้าแฟชั่น เรามีร้านอื่นๆ เช่น **2nd Street** อยู่ที่ชั้น 1
**Ep** และ **G2000** อยู่ที่ชั้น M
หรือ **HLA CONCEPT STORE** และ **VNC** อยู่ที่ชั้น G ค่ะ",TRUE,th-TH,,,2026-08-23T12:06:50.471+07:00,2026-08-23T12:07:00.975+07:00,Map and Navigation,,Diana,false,,,1,,TheMall-005-M8-BKP-02
1787455427148,1787455427148-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-23T11:50:39.015+07:00,2026-08-23T11:50:47.890+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
1787459970811,1787459970811-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=ba81f0b5ff9df5068a8ae903e53675d8,I,I'm here to help! What would you like to know?,FALSE,en-US,,false,2026-08-23T11:39:35.463+07:00,2026-08-23T11:39:38.832+07:00,TranscriptionError,,,,,,1,I,TheMall-005-M8-BKP-02
1787456933178,1787456933178-4,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=0a3690c697701cc5096bfd6eca84a212,Sukishi อยู่ชั้นไหนครับ,ขออภัยค่ะคุณ ฉันไม่พบข้อมูลเกี่ยวกับร้าน Sukishi ในระบบของเรานะคะ แต่ถ้าคุณกำลังมองหาร้านอาหารญี่ปุ่น เรามีร้านอื่นๆ ที่น่าสนใจค่ะ เช่น **SUSHI SEKI** ที่ชั้น **3** **YAYOI Japanese Restaurant** ที่ชั้น **3** **SHINKANZEN SUSHI** ที่ชั้น **3** **Minato** ที่ชั้น **G** **IPPUDO** ที่ชั้น **G Floor** ค่ะ,FALSE,th-TH,,true,2026-08-23T10:50:04.070+07:00,2026-08-23T10:50:28.737+07:00,Shop Specific,Restaurants,Sukishi,false,,,6,"Sukishi,floor,restaurant,buffet,Japanese restaurant",TheMall-005-M8-BKP-02
1787456933178,1787456933178-3,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=ee680d9bea2884635c9ec9155624384c,มีร้านบุฟเฟ่ต์ร้านไหนแนะนำครับ,มีร้านบุฟเฟ่ต์แนะนำ 2 ร้านเลยค่ะคุณ  ร้านแรกคือ **TENJO SUSHI & YAKINIKU PREMIUM BUFFET** เป็นบุฟเฟต์พรีเมียมซูชิและปิ้งย่างค่ะ  อีกร้านคือ **SENJU SHABU & SUSHI PREMIUM BUFFET** เป็นบุฟเฟต์พรีเมียมชาบูและซูชิค่ะ  ทั้งสองร้านอยู่ที่ชั้น **3** ของ The Mall Lifestore Bangkapi ค่ะ,FALSE,th-TH,,false,2026-08-23T10:49:35.881+07:00,2026-08-23T10:49:59.016+07:00,Attraction,Restaurants,,,,,5,"buffet,restaurant,food,dining",TheMall-005-M8-BKP-02
1787456933178,1787456933178-2,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=1b16602d423c84234bbf3f9d19b4c6d8,มีร้านไหนน่าทานบ้างครับ,"มีร้านเค้กน่าทานหลายร้านเลยค่ะคุณ! 
มีร้าน **Pung Siam** ที่มีขนมหวาน เค้ก ขนมปัง และเครื่องดื่มอร่อยๆ ค่ะ 
ร้าน **Saint Etoile** ก็มีขนมอบและของหวานสไตล์ญี่ปุ่นน่าทานนะคะ 
ส่วนร้าน **Bake A Wish** ก็มีขนมหวาน เค้ก ขนมปัง และเครื่องดื่มหลากหลายค่ะ 
และร้าน **Bonjour** ก็มีขนมหวาน เค้ก ขนมปัง และเครื่องดื่มให้เลือกเช่นกันค่ะ",TRUE,th-TH,,,2026-08-23T10:49:14.717+07:00,2026-08-23T10:49:34.817+07:00,Recommendation,Bakery,,,,,3,,TheMall-005-M8-BKP-02
