sessionId,askAnswerId,machineId,configId,audioUrl,question,answer,isInterrupt,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,isMentionedBrandsInKM,quickReplyLevel,quickReplyParentTitle,questionNumber,keyword,machineName
1787319709867,1787319709867-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=b5a27f4a6d732d0ccf23643a821d1d0b,สวัสดีค่ะชื่ออะไรคะ,ฉันคือ M-Agent ค่ะ ยินดีที่ได้ช่วยเหลือคุณ มีอะไรให้ช่วยไหมคะ?,FALSE,th-TH,,false,2026-08-21T20:41:53.292+07:00,2026-08-21T20:42:01.404+07:00,Misc,,,,,,1,,TheMall-002-M8-BKP-03
1787316834337,1787316834337-2,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=73c9f2ff07948c3f1547bc2f64b23e3a,hey Google,I'm here to help! What would you like to know?,FALSE,en-US,,false,2026-08-21T20:22:36.091+07:00,2026-08-21T20:22:43.683+07:00,Misc,,,,,,2,,TheMall-002-M8-BKP-03
1787316834337,1787316834337-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",FALSE,en-US,,false,2026-08-21T20:22:22.575+07:00,2026-08-21T20:22:29.956+07:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-002-M8-BKP-03
1787316161699,1787316161699-2,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=5b6dad1183de7077bac2a00593de0e7c,ฮัลโหล,สวัสดีค่ะคุณลูกค้า มีอะไรให้ M-Agent ช่วยเหลือไหมคะ?,FALSE,th-TH,,false,2026-08-21T19:42:52.009+07:00,2026-08-21T19:42:59.498+07:00,Misc,,,,,,2,,TheMall-002-M8-BKP-03
1787316161699,1787316161699-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,Special Privilege,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
ค้นพบสิทธิพิเศษที่รอคุณอยู่ทั่วทั้งศูนย์การค้า
คุณต้องการดูร้านค้าที่ร่วมรายการหรือไม่
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ""",TRUE,th-TH,,,2026-08-21T19:42:44.129+07:00,2026-08-21T19:42:50.449+07:00,Promotions,,,,,,1,,TheMall-002-M8-BKP-03
1787313737319,1787313737319-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.
Discover special privileges waiting for you across the mall.
Would you like to see participating stores?”""",FALSE,en-US,,false,2026-08-21T19:02:20.709+07:00,2026-08-21T19:02:28.890+07:00,Quick Reply,,,,1,quick reply: Special Privilege,1,,TheMall-001-M8-BKP-01
1787307771599,1787307771599-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=aafaf5b47c6cbd8f0470c1c6bfe065f7,ดวง,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ ดวง ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ,FALSE,th-TH,,true,2026-08-21T17:22:52.873+07:00,2026-08-21T17:23:08.303+07:00,Misc,,,,,,1,"M Point,redemption",TheMall-005-M8-BKP-02
1787304038110,1787304038110-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-21T17:22:22.472+07:00,2026-08-21T17:22:31.718+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-005-M8-BKP-02
1787303999442,1787303999442-2,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=8e0008f1b57687ebac2f88f4b5d25b18,อยากกินชานม,"มีร้านชานมหลายร้านเลยค่ะ
เช่น **Gong Cha** อยู่ชั้น G
**Fuku Matcha** อยู่ชั้น G
**KAMU KAMU** อยู่ชั้น G
**KOI THE** มีทั้งชั้น G และชั้น 2 ค่ะ
และ **Cha Tra Mue** ก็อยู่ชั้น G ด้วยนะคะ
นอกจากนี้ ยังมีโปรโมชัน M Point Redemption สำหรับเครื่องดื่มที่ร้าน **Rabbit Bubble Milk Tea** ด้วยค่ะ",TRUE,th-TH,,,2026-08-21T16:20:14.832+07:00,2026-08-21T16:20:31.667+07:00,Recommendation,Juice,,,,,2,,TheMall-005-M8-BKP-02
1787303999442,1787303999442-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=610df34834947d47888b64841f92361b,ปวดขี้,"ห้องน้ำของเรามีอยู่ทุกชั้นเลยค่ะ
ที่ชั้น M จะอยู่โซนกลางๆ ใกล้กับ H&M และทางเข้า Gourmet Market ค่ะ
ส่วนชั้น 1 จะอยู่ใกล้ Uniqlo และแผนก Shoes & Bags ค่ะ
และที่ชั้น 3 จะอยู่ใกล้โซน Bangkapi Cineplex และ Starbucks ค่ะ",TRUE,th-TH,,,2026-08-21T16:20:00.576+07:00,2026-08-21T16:20:13.386+07:00,Facilities,Specific purpose,,,,,1,,TheMall-005-M8-BKP-02
1787263780499,1787263780499-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",FALSE,en-US,,false,2026-08-21T15:38:19.951+07:00,2026-08-21T15:38:38.955+07:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-002-M8-BKP-03
1787298866333,1787298866333-5,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=ae785d486b9a120a153ea100cf797742,How much does a McChicken menu cost at McDonald's?,"I'm sorry, I don't have information about the specific cost of a McChicken menu at McDonald's. However, I do know that McDonald's is on the **G Floor** of The Mall Lifestore Bangkapi. There's also a special promotion where you can redeem 9 M Points to get privileges at McDonald's and other stores if you have a Bangkok Bank M Visa debit card!",FALSE,en-US,,true,2026-08-21T14:55:11.160+07:00,2026-08-21T14:55:34.392+07:00,Shop Specific,Fast Foods,McDonald's,true,,,5,"McChicken,menu,cost,price,McDonald's,fast food,restaurant",TheMall-001-M8-BKP-01
1787298866333,1787298866333-4,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=2523da137ff1c0b6e3aab7a0ae038c64,do a Soto,"I'm sorry, I couldn't find information about that. If I misunderstood your question, please ask again.",TRUE,en-US,,,2026-08-21T14:55:03.057+07:00,2026-08-21T14:55:09.369+07:00,TranscriptionError,,,,,,4,,TheMall-001-M8-BKP-01
1787298866333,1787298866333-3,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=78a090f67918271610909f6c6814cef0,do you get paid for this job,I'm here to help all our lovely shoppers like you! What can I assist with today?,FALSE,en-US,,false,2026-08-21T14:54:49.496+07:00,2026-08-21T14:54:59.252+07:00,Out of Scope,,,,,,3,,TheMall-001-M8-BKP-01
1787298866333,1787298866333-2,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=a1e5567e3f081b0f071e2ff46bd61f56,are you AI,"I'm M-Agent, your friendly helper here at The Mall Bangkapi!",FALSE,en-US,,false,2026-08-21T14:54:39.992+07:00,2026-08-21T14:54:46.272+07:00,Misc,,,,,,2,,TheMall-001-M8-BKP-01
1787298866333,1787298866333-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=f03d8f6654ea6e006ffa8c698faad3f9,where are you how are you,"I'm doing well, thanks for asking!
I'm here to help you.
What can I assist with?",TRUE,en-US,,,2026-08-21T14:54:29.560+07:00,2026-08-21T14:54:37.850+07:00,Misc,,,,,,1,,TheMall-001-M8-BKP-01
1787298848111,1787298848111-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=1911a0fb609ac5972a39df3a168be07c,Where is the EVEANDBOY?,EVEANDBOY is on the **Ground Floor** at The Mall Lifestore Bangkapi.,FALSE,en-US,,false,2026-08-21T14:54:11.966+07:00,2026-08-21T14:54:19.987+07:00,Shop Specific,Cosmetics & Fragrance,EVEANDBOY,true,,,1,"EVEANDBOY,beauty store,cosmetics,makeup,skincare",TheMall-001-M8-BKP-01
1787233619036,1787233619036-2,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=c3e103fbcd0e73a66a8972659c2e8581,why are you online,I'm here to help you with any questions you have about The Mall Bangkapi! What can I assist you with today?,FALSE,en-US,,false,2026-08-21T05:09:06.633+07:00,2026-08-21T05:09:15.056+07:00,Misc,,,,,,2,,TheMall-002-M8-BKP-03
1787233619036,1787233619036-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,MCard,,TRUE,en-US,,,2026-08-21T05:09:02.628+07:00,2026-08-21T05:09:05.194+07:00,Misc,,,,,,1,,TheMall-002-M8-BKP-03
1787237522777,1787237522777-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=1de3903a6e772446c62ba113bd82c18a,ฉันต้องการหา,คุณกำลังมองหาอะไรอยู่คะ,FALSE,th-TH,,false,2026-08-20T21:52:07.093+07:00,2026-08-20T21:52:12.856+07:00,TranscriptionError,,,,,,1,"find,search",TheMall-001-M8-BKP-01
1787237490035,1787237490035-2,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=eb4af3b8a1b69b6cf5c23f6f464668a0,ฉันต้องการหาแฟน,ฉันเข้าใจค่ะว่าคุณกำลังมองหาแฟนแต่ฉันไม่สามารถช่วยในเรื่องนี้ได้นะคะฉันสามารถให้ข้อมูลเกี่ยวกับร้านค้าและบริการต่างๆ ภายในห้างได้ค่ะมีอะไรให้ฉันช่วยหาข้อมูลอย่างอื่นไหมคะ,FALSE,th-TH,,true,2026-08-20T21:51:37.982+07:00,2026-08-20T21:51:53.930+07:00,Out of Scope,,,,,,2,,TheMall-001-M8-BKP-01
1787237490035,1787237490035-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=3dae37f0bf7c410445f005a5a4e2d56f,ญี่ปุ่น,,TRUE,th-TH,,,2026-08-20T21:51:34.688+07:00,2026-08-20T21:51:36.122+07:00,Misc,,,,,,1,,TheMall-001-M8-BKP-01
1787231499349,1787231499349-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,FALSE,en-US,,false,2026-08-20T20:46:38.509+07:00,2026-08-20T20:46:43.731+07:00,Quick Reply,,,,1,quick reply: MCard,1,,TheMall-002-M8-BKP-03
1787231475106,1787231475106-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: promotion,"ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ",FALSE,th-TH,,false,2026-08-20T20:11:16.818+07:00,2026-08-20T20:11:24.037+07:00,Quick Reply,,,,1,quick reply: promotion,1,,TheMall-002-M8-BKP-03
1787226682428,1787226682428-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-20T20:07:18.937+07:00,2026-08-20T20:07:28.094+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
1787228436975,1787228436975-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=01d14c98f15e400c5cc362c93f4b0cef,ตอนนี้ฉันอกหัก,โอ๋ๆ ไม่เป็นไรนะคะฉันเข้าใจค่ะว่าคุณอาจจะรู้สึกไม่ดีในตอนนี้มีอะไรให้ฉันช่วยได้บ้างไหมคะเผื่อจะทำให้คุณรู้สึกดีขึ้นได้บ้างค่ะ,FALSE,th-TH,,true,2026-08-20T19:20:39.046+07:00,2026-08-20T19:20:50.638+07:00,Misc,,,,,,1,,TheMall-005-M8-BKP-02
1787225571276,1787225571276-2,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=b364ddb283fe5745ca168667adbce7c5,วันนี้มีโปรโมชั่นอะไรบ้าง,"I'm sorry, I couldn't find information about promotions today. If I misunderstood your question, please ask again.",FALSE,en-US,,true,2026-08-20T18:50:50.417+07:00,2026-08-20T18:51:05.477+07:00,Promotions,,The Mall Lifestore Bangkapi,false,,,2,"promotion,privilege,discount,offer,The Mall Lifestore Bangkapi",TheMall-002-M8-BKP-03
1787225571276,1787225571276-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.
Discover special privileges waiting for you across the mall.
Would you like to see participating stores?”""",FALSE,en-US,,false,2026-08-20T18:50:38.738+07:00,2026-08-20T18:50:47.356+07:00,Quick Reply,,,,1,quick reply: Special Privilege,1,,TheMall-002-M8-BKP-03
1787224716042,1787224716042-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=f64bc7c9e4a8ba52efec01e5e80754cc,Where is coin locker room?,"I'm sorry, I couldn't find information about a coin locker room. If I misunderstood your question, please ask again.",FALSE,en-US,,true,2026-08-20T18:18:38.106+07:00,2026-08-20T18:18:49.429+07:00,Facilities,Locker & Baggage Storage,,,,,1,"coin locker room,locker,storage,luggage storage",TheMall-002-M8-BKP-03
1787224666126,1787224666126-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=4cb253ec848bfdb041a0924b94788a0d,Where is the Coin-Operated Karaoke Booths?,"You can find the **Coin-Operated Karaoke Booths** on the **4th floor** in the Joyliday amusement and play zone! We also have **Soundcheck Karaoke** on the **2nd floor** in The Digital Park, opposite MR.D.I.Y.",FALSE,en-US,,false,2026-08-20T18:17:48.698+07:00,2026-08-20T18:18:06.147+07:00,Attraction,"Cinema, Karaoke, Bowling",,,,,1,"Coin-Operated Karaoke Booths,karaoke,entertainment",TheMall-002-M8-BKP-03
1787219258265,1787219258265-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: M Pet Club Dog Days Discount,"Oh, for M Pet Club members, you can get up to a **54% discount** when you buy participating Dog Days products!  This special offer is valid from January 1, 2026, to December 31, 2026.  You'll need to show your redeemed coupon in the M Card Application via Line OA: Dog Days.  Isn't that great?",FALSE,en-US,,false,2026-08-20T16:47:43.746+07:00,2026-08-20T16:48:05.026+07:00,Quick Reply,,,,2,quick reply: Special Privilege,1,"M Pet Club Dog Days Discount,M Pet Club,dog discount,pet club,discount",TheMall-002-M8-BKP-03
1787208146645,1787208146645-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=07dee0d8283173163e9752047c30f463,Where's the theater?,"The cinema, **Bangkapi Cineplex (Major)**, is on the **3rd floor** of The Mall Lifestore Bangkapi.",FALSE,en-US,,false,2026-08-20T13:42:28.707+07:00,2026-08-20T13:42:38.548+07:00,Attraction,"Cinema, Karaoke, Bowling",Bangkapi Cineplex,true,,,1,"theater,cinema,movie theater,entertainment",TheMall-005-M8-BKP-02
1787208036828,1787208036828-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=330b06f6655600bec404b3078e0db22f,Do you have McDonald's here?,"Yes, we do! You can find **McDonald's** on the **G Floor** of The Mall Lifestore Bangkapi. There's also a special promotion where you can redeem M Points for privileges there!",FALSE,en-US,,false,2026-08-20T13:40:38.950+07:00,2026-08-20T13:40:52.294+07:00,Shop Specific,Fast Foods,McDonald's,true,,,1,"McDonald's,restaurant,fast food",TheMall-005-M8-BKP-02
1787208013976,1787208013976-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=f0b414c3c20ac773e54210c274840a6a,Do you have McDonald's here?,"Yes, we do! 
You can find **McDonald's** on the G floor of The Mall Lifestore Bangkapi.",TRUE,en-US,,,2026-08-20T13:40:18.558+07:00,2026-08-20T13:40:25.411+07:00,Shop Specific,Fast Foods,McDonald's,true,,,1,,TheMall-005-M8-BKP-02
1787185527338,1787185527338-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-20T12:34:37.258+07:00,2026-08-20T12:34:47.005+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
1787198805251,1787198805251-3,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=f66cbc08c6d2f7f1fbbc9bcb6af83913,what is the weather,"I'm sorry, I couldn't find information about that. If I misunderstood your question, please ask again.",FALSE,en-US,,true,2026-08-20T11:06:58.491+07:00,2026-08-20T11:07:06.090+07:00,Out of Scope,,,,,,3,,TheMall-005-M8-BKP-02
1787198805251,1787198805251-2,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=a8a654ce700a1c9868d349ae86f7b38c,What is Waterpark?,,TRUE,en-US,,,2026-08-20T11:06:53.255+07:00,2026-08-20T11:06:56.664+07:00,Attraction,Play Land & Themed Attraction,,,,,2,,TheMall-005-M8-BKP-02
1787198805251,1787198805251-1,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=0fdfeed4189ab7c3c1f572c00ebc4590,what is,,TRUE,en-US,,,2026-08-20T11:06:47.118+07:00,2026-08-20T11:06:51.427+07:00,TranscriptionError,,,,,,1,,TheMall-005-M8-BKP-02
1787185497677,1787185497677-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=7d7501852b4b5a901991d601ceb72717,มันพิมพ์ไงอ่ะพี่ที่รัก,ขออภัยค่ะ ฉันไม่เข้าใจคำถามของคุณค่ะคุณต้องการให้ฉันช่วยอะไรคะ?,FALSE,th-TH,,true,2026-08-20T07:25:01.322+07:00,2026-08-20T07:25:12.143+07:00,TranscriptionError,,,,,,1,,TheMall-002-M8-BKP-03
1787145657271,1787145657271-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-19T20:20:58.001+07:00,2026-08-19T20:21:07.587+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-001-M8-BKP-01
1787144075015,1787144075015-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=e5f078f4297e718f5c8a8d831ae2b15f,ทำ,สวัสดีค่ะคุณลูกค้า มีอะไรให้ M-Agent ช่วยดูแลคะ?,FALSE,th-TH,,false,2026-08-19T19:54:40.030+07:00,2026-08-19T19:54:45.613+07:00,TranscriptionError,,,,,,1,,TheMall-001-M8-BKP-01
1787144029338,1787144029338-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-19T19:53:51.182+07:00,2026-08-19T19:53:59.826+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-001-M8-BKP-01
1787143996873,1787143996873-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,Platinum VIP MCard,"The **Platinum VIP MCard** offers some really cool benefits! 
You can get a 5-10% discount on regular-priced items at department stores, Power Mall, and Gourmet Market, even online. 
You also earn M Points, like 1 M Point for every 25 THB spent at department stores and Gourmet Market, or 1 M Point for every 50 THB at Power Mall. 
You can redeem 800 M Points for a 100 THB gift voucher and get an additional 12.5% discount. 
Plus, there are exclusive services like special parking, in-store product delivery, a personal shopper, hands-free shopping, and access to the Platinum M Lounge! 
You can even get special privileges in your birth month through the M application. 
To get a Platinum M Card, you need to accumulate 1,000,000 Baht or more in spending between March 1 and December 31, 2026. For VIP The Mall membership, it's 500,000 Baht or more within the same branch during that period.",TRUE,en-US,,,2026-08-19T19:53:23.283+07:00,2026-08-19T19:53:28.150+07:00,Promotions,,,,,,1,,TheMall-001-M8-BKP-01
1787143950420,1787143950420-2,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,ภตนร,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ ภตนร ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ,FALSE,th-TH,,true,2026-08-19T19:52:47.792+07:00,2026-08-19T19:52:56.011+07:00,TranscriptionError,,,,,,2,Patonra,TheMall-001-M8-BKP-01
1787143950420,1787143950420-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=12f4c55b24900438699a830409c1ebab,Are you English or Thai?,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ อายุ English ชาย ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ,TRUE,th-TH,,,2026-08-19T19:52:34.363+07:00,2026-08-19T19:52:42.561+07:00,Out of Scope,,,,,,1,,TheMall-001-M8-BKP-01
1787143902942,1787143902942-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.
Discover special privileges waiting for you across the mall.
Would you like to see participating stores?”""",TRUE,en-US,,,2026-08-19T19:51:42.951+07:00,2026-08-19T19:51:47.447+07:00,Promotions,,,,,,1,,TheMall-001-M8-BKP-01
1787143890768,1787143890768-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,promotion,"There are several great promotions available right now.
You can tap the cards below to see more details.",TRUE,en-US,,,2026-08-19T19:51:32.752+07:00,2026-08-19T19:51:36.399+07:00,Promotions,,,,,,1,,TheMall-001-M8-BKP-01
1787143015429,1787143015429-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,พาสต้า,มีร้าน **FAM TIME STEAK AND PASTA** ค่ะ ร้านนี้อยู่ที่ชั้น M ของ The Mall Lifestore Bangkapi ค่ะ,FALSE,th-TH,,false,2026-08-19T19:37:01.941+07:00,2026-08-19T19:37:10.995+07:00,Products & Services,Restaurants,Fam Time Steak and Pasta,true,,,1,"pasta,Italian food,restaurant",TheMall-001-M8-BKP-01
1787140869092,1787140869092-1,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=63156b81121b6fe7f131f2a51a40a404,Fam Time Steak,"Oh, you're looking for **FAM TIME STEAK AND PASTA**!  You can find it on the **M** floor at The Mall Lifestore Bangkapi.  We also have **SANTA FE STEAK** on the **3rd** floor if you're looking for more steak options!",FALSE,en-US,,false,2026-08-19T19:01:13.504+07:00,2026-08-19T19:01:28.981+07:00,Shop Specific,Restaurants,Fam Time Steak and Pasta,true,,,1,"Fam Time Steak,restaurant,steak,dining",TheMall-001-M8-BKP-01
1787123003608,1787123003608-2,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Oh! Juice Buy 1 Get 1 Free with M Point,"Yes, you can get a Buy 1 Get 1 Free offer on beverages at **Oh! Juice** by redeeming just **1 M Point**! This promotion is part of **Friday Free Day** and is valid until **December 25, 2026**.",FALSE,en-US,,false,2026-08-19T18:37:17.218+07:00,2026-08-19T18:37:29.114+07:00,Quick Reply,,,,2,quick reply: Coffee or Tea,2,"Oh! Juice,Buy 1 Get 1 Free,M Point,promotion,drink,beverage,coffee,tea",TheMall-002-M8-BKP-03
1787123003608,1787123003608-1,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",FALSE,en-US,,false,2026-08-19T18:36:54.193+07:00,2026-08-19T18:37:03.511+07:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
